Id,service_name,full_address,address_key,County,x,y,Type
726,John Merrick And Associates,"Main Street, Maynooth, Co. Kildare",Main Street,Kildare,293907.037,237751.153,Dental
727,John Seward and Associates,"3 Camden Quay, Cork City", Camden Quay,Cork,167498.086,72156.161,Dental
728,Josephine Mahon Orthodontics,"2 St Michael's Terrace, Naas, Co. Kildare",St Michael's Terrace,Kildare,289183.579,219064.313,Dental
729,K McG Dental Surgery,"Jervis Street, Ardee, Co. Louth",Jervis Street,Louth,296044.189,290499.162,Dental
730,K&A Extrapoint Health Care Unit,"Unit 4A  The Crescent, Killegland Street, Ashbourne, Co. Meath", Killegland Street,Meath,306102.219,252423.641,Dental
731,KBM Dental,"Grange Road Retail Park, Grange Road, Dublin 16", Grange Road,Dublin,315782.75,226595.406,Dental
732,KBM Medics Ltd,"Belgard Square West, Tallaght, Dublin 24", Tallaght,Dublin,308267.281,227686.266,Dental
733,KBM Medics Ltd,"Tallaght Cross West, Belgard Square West, Tallaght, Dublin 24",Tallaght Cross West,Dublin,308316.438,227581.531,Dental
734,Kearney's Dental Surgery,"10 Grand Parade, Cork", Grand Parade,Cork,167333.828,71838.922,Dental
735,Keenan Orthodontics,"41 Forster Street, Galway", Forster Street,Galway,130246.231,225490.044,Dental
736,Kenneally Dental Practice,"West End, Ballincollig, Co. Cork",West End,Cork,159227.549,70737.136,Dental
737,Kerry Paediatric Dental Practice,"Ivy Terrace, Tralee, Co. Kerry",Ivy Terrace,Kerry,83391.381,114171.483,Dental
738,Kilbarrack Dental Care,"49 Kilbarrack Road, Kilbarrack, Dublin 5",Kilbarrack Road,Dublin,323319.092,238957.318,Dental
739,Kilcock Dental Practice,"Mill Lane, Kilcock, Co. Kildare", Kilcock,Kildare,288701.4,239859.7,Dental
740,Kildare Orthodontics,"Meadow Court, Kilcullen, Co. Kildare", Kilcullen,Kildare,284421.75,210042.625,Dental
741,Kilkenny Dental Centre,"6 High Street, Kilkenny",High Street,Kilkenny,250649.984,155731.813,Dental
742,Killaloe Dental Practice,"1 Rygan House, Shantraud, Killaloe, Co. Clare", Shantraud,Clare,169829.094,172637.719,Dental
743,Kilmalogue Cross House,"Kilmalogue Cross, Portarlington, Co. Offaly", Portarlington,Offaly,253267.155,212446.785,Dental
744,Kinnegad Dental,"Main Street, Kinnegad, Co. Westmeath",Main Street,Westmeath,259979.016,245230.391,Dental
745,Kinsale Dental Health Centre,"Pearse Street, Kinsale, Co. Cork",Pearse Street,Cork,163918.25,50456.633,Dental
746,Kylemore Clinic,"Freshford Road, Kilkenny",Freshford Road,Kilkenny,250131.281,156914.266,Dental
747,Lansdowne Dental Surgery,"95 Lansdowne Park, Ennis Road, Limerick City, Co. Limerick", Ennis Road,Limerick,156434.157,157469.647,Dental
748,Lemasney Orthodontics,"The Maltings, Bray, Co. Wicklow",The Maltings,Wicklow,326215.689,218777.49,Dental
749,Letterkenny Orthodontics Clinic,"Ballyraine Road, Letterkenny, Co. Donegal",Ballyraine Road,Donegal,218386.318,411652.065,Dental
750,Lialann FiaclÃ³ra,"Ard Chaiseal, An ClochÃ¡n Liath, Co. DhÃºn na nGall.
ScÃ©im na SeirbhÃ­sÃ­ CÃ³ireÃ¡la FiaclÃ³ireachta (DTSS)",Ard Chaiseal,Donegal,176895.8595,411636.8131,Dental
751,Lialann FiaclÃ³ra an SpidÃ©il,"CÃºinne UÃ­ Cheallaigh, An SpidÃ©al Thiar, An SpidÃ©al, Co. na Gaillimhe",CÃºinne UÃ­ Cheallaigh,Galway,112881.0314,222315.5309,Dental
752,Listowel Dental,"5A Convent Street, Listowel, Co. Kerry",Convent Street,Kerry,98769.701,133821.838,Dental
753,Little Island Dental Surgery,"4 Island Cross, Little Island, Co. Cork",Island Cross,Cork,175894.891,72246.086,Dental
754,Littlepace Dental Centre,"Littlepace Shopping Centre, Clonee, Co. Dublin", Clonee,Dublin,304710.719,240508.781,Dental
755,Longford Dental Centre,"3 Dublin Road, Longford, Co. Longford",Dublin Road,Longford,214433.737,274968.027,Dental
756,Loreto Dental,"Emily Square, Athy, Co. Kildare",Emily Square,Kildare,268293.89,193917.792,Dental
757,Loughrea Dental,"Kelly Street, Loughrea, Co. Galway",Kelly Street,Galway,161945.264,216530.899,Dental
758,M&M Riordans Dental Practice,"19 Church Street, Caherciveen, Co. Kerry",Church Street,Kerry,47100.833,79472.052,Dental
759,Macroom Dental Practice,"Castle Street, Macroom, Co. Cork",Castle Street,Cork,133934.906,72907.367,Dental
760,Mallow Orthodontics,"Bowling Green, Mallow, Co. Cork", Mallow,Cork,155881.75,98624.922,Dental
761,Market Green Dental Practice,"Market Green, Midleton, Co. Cork", Midleton,Cork,187716.422,73738.75,Dental
762,Mary Street Dental Practice,"Mary Street, Mullingar, Co. Westmeath",Mary Street,Westmeath,243485.762,253043.471,Dental
763,Mayberry Dental Care,"20 Birchview Drive, Kilnamanagh, Dublin 24", Kilnamanagh,Dublin,309694.829,228815.27,Dental
765,Maypark Dental Practice,"7 Maypark, Malahide Road, Dublin 5", Malahide Road,Dublin,318689.877,237650.153,Dental
766,Mc Hugh Dental Practice,"Station Road, Castlebar, Co. Mayo",Station Road,Mayo,114916.663,290059.162,Dental
767,Mc Mahon Dental Surgery,"46 Wine Street, Sligo",Wine Street,Sligo,168881.578,336034.094,Dental
768,Medical Centre,"64 Leinster Street, Athy, Co. Kildare", Leinster Street,Kildare,268512.375,194019.641,Dental
769,Medical Centre,"Poulavone, Ballincollig, Co. Cork",Poulavone,Cork,160154.4,70852.8,Dental
770,Medical Centre,"St Comans Park, Roscommon",St Comans Park,Roscommon,187240.043,264602.632,Dental
771,Medical Lodge,"Donaghmede Shopping Centre, Grange Road, Dublin 13", Grange Road,Dublin,322289.165,239835.026,Dental
772,Medical and Dental Centre,"Cedarville, Abbeyfeale, Co. Limerick", Abbeyfeale,Limerick,111863.844,126610.813,Dental
773,Medical and Dental Centre,"Park Road, Killarney, Co. Kerry",Park Road,Kerry,98404.828,90807.547,Dental
774,Meridian Dental Clinic,"1 The Avenue, Ongar Village, Dublin 15",The Avenue,Dublin,303898.938,239508.516,Dental
775,Middle Court Dental Practice,"Middle Street, Galway City, Co. Galway",Middle Street,Galway,129802.43,225058.106,Dental
776,Middle Square Dental Practice,"Middle Square, Macroom, Co. Cork", Macroom,Cork,134025.609,72870.703,Dental
777,Midleton Orthodontics,"Exbury House, Ashlin Road, Castleredmond, Midleton, Co. Cork", Ashlin Road,Cork,188554.196,72695.121,Dental
778,Mill Street Dental Practice,"10 Mill Street, Monaghan, Co. Monaghan", Mill Street,Monaghan,267100.334,333773.872,Dental
779,Millbrook Clinic Dental Surgery,"49 College Street, Cavan, Co. Cavan",College Street,Cavan,241913.561,304516.569,Dental
780,Millbrook Medical Centre,"New Road, Bandon, Co. Cork",New Road,Cork,148751.469,54435.781,Dental
781,Monaghan Dental Surgery,"Monaghan Dental, Plantation Road, Monaghan, Co. Monaghan", Plantation Road,Monaghan,267157.031,334115.563,Dental
782,Monahan Dental Practice,"12 Pope's Quay, Cork",Pope's Quay,Cork,167140.9,72229.797,Dental
783,Monasterevan Dental Surgery,"1 Whelan Street, Monastereven, Co. Kildare",Whelan Street,Kildare,262600.823,210477.093,Dental
784,Mount Oval Dental Practice,"The Square, Mount Oval Village, Rochestown, Cork",The Square,Cork,171976.109,68595.633,Dental
785,Mourne Area Clinic,"Quayside Business Park, Mill Street, Dundalk, Co. Louth", Mill Street,Louth,305608.281,307702.656,Dental
786,Moyderwell Dental Clinic,"Moyderwell, Tralee, Co. Kerry",Moyderwell,Kerry,84018.771,114149.209,Dental
787,Naas Dental Centre,"6 Dublin Road, Naas, Co. Kildare",Dublin Road,Kildare,289605.175,219703.587,Dental
788,Navan Dental,"28a Trimgate Street, Navan, Co. Meath",Trimgate Street,Meath,286804.848,267713.0341,Dental
789,Navan Orthodontic Practice,"2 Market Square, Navan, Co. Meath", Market Square,Meath,287011.844,267812.875,Dental
790,Navan Orthodontic Practice,"Market Square, Navan, Co. Meath",Market Square,Meath,287011.844,267812.875,Dental
791,"Neligan & Gilbourne, SCR Dental","11 South Circular Road, Dublin 8", South Circular Road,Dublin,315367.04,232705.688,Dental
792,New Square Dental Practice,"New Square, Mitchelstown, Co. Cork",New Square,Cork,181510,112741.919,Dental
793,Newlands Dental,"Newlands Cross, Dublin 22",Newlands Cross,Dublin,307072.938,230456.094,Dental
794,Newlands Dental,"Newlands Newlands Cross, Dublin 22",Newlands Newlands Cross,Dublin,307072.938,230456.094,Dental
795,Newpark Medical and Dental Centre,"Newpark Shopping Centre, Newpark, Kilkenny City", Newpark,Kilkenny,251483.719,156797.172,Dental
796,Newpark Orthodontics,"70 Newtownpark Avenue, Blackrock, Co. Dublin",Newtownpark Avenue,Dublin,321908.594,228227.359,Dental
797,North City Dental,"1 Tonlegee Road, Raheny, Dublin 5",Tonlegee Road,Dublin,320002.556,239186.429,Dental
798,Northbrook Cinic,"15A Northbrook Road, Dublin 6",Northbrook Road,Dublin,316253.397,232314.584,Dental
799,Northern Cross Dental,"Unit 8 Burnell Square, Mayne River Way, Malahide Road, Dublin 17", Malahide Road,Dublin,321029.938,240858.328,Dental
800,Number 16 Periodontics,"16 Woodbine Road, Booterstown, Blackrock, Co. Dublin",Woodbine Road,Dublin,319110.938,230329.266,Dental
801,O Connors Dental Practice,"Wine Street, Sligo",Wine Street,Sligo,168855.77,336030.086,Dental
802,O' Keeffe Orthodontics,"Fairmount House, John's Hill, Waterford", Waterford,Waterford,261068.154,111427.067,Dental
803,O' Luasa Dental Surgery,"Wolfe Tone Square, Bantry, Co. Cork", Bantry,Cork,99586.741,48507.416,Dental
804,O' Regan Orthodontics - Ace Braces,"3-5 Jessop Street, Portlaoise, Co. Laois", Jessop Street,Laois,246960.947,198419.772,Dental
805,O' Regan Orthodontics - Ace Braces,"Clonminch House, Clonminch Road, Tullamore, Co. Offaly", Clonminch Road,Offaly,233995.272,224469.453,Dental
806,Oak Dental Practice,"St Johns Terrace, Ballaghadereen, Co. Roscommon", Ballaghadereen,Roscommon,161684.109,294699.281,Dental
807,Old Bawn Dental Practice,"70 Old Bawn Road, Dublin 24", Old Bawn Road,Dublin,309509.713,227003.828,Dental
809,Old Court Medical & Dental Centre,"Oldcourt Shopping Centre, Parklands Road, Dublin 24", Parklands Road,Dublin,310445.313,226193.922,Dental
811,Old Quarter House Dental Practice,"Old Quarter House, Little Ellen Street, Limerick", Little Ellen Street,Limerick,157820.453,157166.5,Dental
812,Oldbawn Smile Clinic,"1 Old Bawn Terrace, Dublin 24",Old Bawn Terrace,Dublin,309537.223,226631.076,Dental
814,Onslow gardens Dental Practice,"Glenwood Drive, Onslow Gardens, Cork",Glenwood Drive,Cork,166805.344,73945.742,Dental
815,Oranmore Dental Care,"1 Cloonarkin Drive, Oranmore, Co. Galway", Oranmore,Galway,138013.969,224450.328,Dental
816,Oranmore Dental Centre,"4/5 Oran Town Centre, Station Road, Oranmore, Co. Galway", Station Road,Galway,138037.531,225138.25,Dental
817,Ormonde Orthodontics,"22 Castle Avenue, Thurles, Co. Tipperary",Castle Avenue,Tipperary,212309.725,158745.033,Dental
818,Ortho Point Orthodontic Cinic,"Menlo House, Millmount Road, Mullingar, Co. Westmeath", Millmount Road,Westmeath,244177.033,252997.81,Dental
819,Orthodontic Practice,"5 the Crescent, Galway",the Crescent,Galway,129030.453,224788.769,Dental
820,Orthodontic Practice,"Ivy Terrace, Tralee, Co. Kerry",Ivy Terrace,Kerry,83370.102,114185.93,Dental
821,Orthodontic Practice,"55 Corabbey Court, Midleton, Co. Cork", Midleton,Cork,188335.125,73475.828,Dental
822,Orthodontic Practice,"30 Merchants Square, Ennis, Co. Clare", Merchants Square,Clare,133731.344,177384.109,Dental
823,Orthodontic Practice,"Steamship House, Dock Street, Galway", Dock Street,Galway,129843.523,224851.281,Dental
824,Orthodontic Practice,"Killoran House, Catherine Place, Limerick",Killoran House,Limerick,157444.078,156562.712,Dental
825,Oughterard Dental Surgery,"4 Weighbridge House, Camp Street, Oughterard, Co. Galway", Camp Street,Galway,112356.844,242882.391,Dental
826,Park Orthodontics,"Maritana Gate, Canada Street, Waterford", Canada Street,Waterford,261229.672,112086.992,Dental
827,Paul Brady and Associates Dental Surgery,"85 Main Street, Midleton, Co. Cork",Main Street,Cork,188138.892,73528.088,Dental
828,Paul Dowling Orthodontics,"8 Kingsfurze Terrace, Dublin Road, Naas, Co. Kildare", Dublin Road,Kildare,289967.021,220136.577,Dental
829,Pearls Dental Clinic,"Manor Mills Shopping Centre, Maynooth, Co. Kildare", Maynooth,Kildare,293633.268,237743.475,Dental
830,Pearls Dental Clinic,"87 Kings Street North, Dublin 7", Kings Street North,Dublin,314656.328,234646.425,Dental
831,Pearse Road Dental Practice,"Pearse Road, Sligo",Pearse Road,Sligo,169472.577,335349.368,Dental
832,Pembroke Dental Surgery,"Pembroke, Carlow Town",Pembroke,Carlow,271884.813,176489.234,Dental
833,Perfect Smile Dental,"Mullingar Medical Park, Marketpoint, Mullingar, Co. Westmeath", Marketpoint,Westmeath,243208.2035,252732.844,Dental
834,Perfect Smiles Dental Surgery,"Railway Street, Dublin 1",Railway Street,Dublin,316521.906,235070.703,Dental
835,Periodontal Suite/Advanced Dental,"Unit 1/C 2/C Sycamore House, Millenium Park, Osberstown, Naas, Co. Kildare", Osberstown,Kildare,288974.25,221612.203,Dental
836,Phoenix Dental Clinic,"Phoenix Dental, The Chandler, Rathborne, Dublin 15", Rathborne,Dublin,310978.406,237488.406,Dental
837,Polmed Medical Care Ltd,"137 Parnell Street, Dublin 1",Parnell Street,Dublin,315978.688,235127.391,Dental
838,Portobello Dental Clinic,"34 South Circular Road, Dublin 8",South Circular Road,Dublin,315264.794,232734.423,Dental
839,Practice Limited to Endodontics,"Reman, Bray Road, Dublin 18", Bray Road,Dublin,322316.613,226112.776,Dental
840,Quay Street Dental Practice,"Quay Street, Drumsna, Co. Leitrim",Quay Street,Leitrim,199432.578,297299.813,Dental
841,Quinlan Dental Specialists,"18 Fitzwilliam Square South, Dublin 2",Fitzwilliam Square South,Dublin,316516.402,232983.934,Dental
842,Quirke Dental Surgeons,"19 John Street, New Ross, Co. Wexford", John Street,Wexford,271946.242,127733.967,Dental
843,R&D Dental Practice,"74A Terenure Road East, Terenure, Dublin 6",Terenure Road East,Dublin,314632.281,230296.953,Dental
844,Racefield Dental Surgery,"10 Racefield Centre, Fr. Russel Road, Limerick", Fr. Russel Road,Limerick,154781.797,154086.453,Dental
845,Raheny Dental Centre,"436 Howth Road, Dublin 5",Howth Road,Dublin,320832.713,237950.484,Dental
846,Railway Dental Surgery,"13 Railway Road, Cavan, Co. Cavan",Railway Road,Cavan,230821.656,307338.406,Dental
847,Ranelagh Dental Clinic,"22-26 Sandyford Road, Dublin 6",Sandyford Road,Dublin,316749.281,231706.969,Dental
848,Rathcormac Dental Practice,"Main Street, Rathcormac, Co. Cork",Main Street,Cork,180767.86,91818.514,Dental
849,Rathdrum Dental Surgery,"St. Judes, Fairgreen, Rathdrum, Co. Wicklow", Fairgreen,Wicklow,318693.656,188175.563,Dental
850,Rathfarnham Orthodontic Practice,"147 Rathfarnham Road, Rathfarnham, Dublin 14",Rathfarnham Road,Dublin,314435.949,229236.838,Dental
851,Rathmines Dental Clinic,"24 Upper Rathmines Road, Rathmines, Dublin 6",Upper Rathmines Road,Dublin,315648.889,231449.841,Dental
852,Ratoath Dental Centre,"The Well Road, Ratoath, Co. Meath",The Well Road,Meath,301984.594,252040.688,Dental
853,Redmond Molloy Dental,"10 Howth Road, Dublin 13",Howth Road,Dublin,325862.347,239373.238,Dental
854,Redmond Molloy Dental,"Castlemills Medical Centre, Hamlet Lane, Balbriggan, Co. Dublin", Hamlet Lane,Dublin,318741.688,264055.875,Dental
855,Redmond Molloy Dental Clinics,"222 Swords Road, Dublin 9",Swords Road,Dublin,316850.774,238952.977,Dental
856,Renmore Dental Practice,"5A Dublin Road, Galway",Dublin Road,Galway,131728.93,225921.883,Dental
857,Richard Lee Kin and Associates,"James Street, Westport, Co. Mayo",James Street,Mayo,99617.672,284422.406,Dental
858,River House Orthodontic Practice,"River House, New Quay, Clonmel, Co. Tipperary", Clonmel,Tipperary,220558.484,122292.164,Dental
859,Riverforest Dental Centre,"Riverforest Shopping Centre, Leixlip, Co. Kildare", Leixlip,Kildare,300715.661,236699.225,Dental
860,Riverside Dental Care,"25A Ferney Road, Mahon, Co. Cork",Ferney Road,Cork,172470.303,71681.528,Dental
861,Riverside Dental Practice,"15a Main Street, Celbridge, Co. Kildare",Main Street,Kildare,297363.435,233042.395,Dental
862,Rogers Dental Surgery,"2 Bridge Street, New Ross, Co. Wexford", Bridge Street,Wexford,271882.367,127732.495,Dental
863,Roseair Dental Practice,"Eden Road, Greystones, Co. Wicklow",Eden Road,Wicklow,329646.919,212285.038,Dental
864,Rosewood Dental Surgery,"John Street, Ardee, Co. Louth",John Street,Louth,296064.697,290163.489,Dental
865,Rothwell Dental Surgery,"7 Dunlo Street, Ballinasloe, Co. Galway", Dunlo Street,Galway,185233.078,231037.844,Dental
866,Sandfield House Dental Practice,"Old Cork Road, Mallow, Co. Cork",Old Cork Road,Cork,155921.946,97252.881,Dental
867,Schull Dental Practice,"Main Street, Schull, Co. Cork",Main Street,Cork,92876.328,31535.695,Dental
868,Shandon Dental Surgery,"29 Shandon Street, Cork",Shandon Street,Cork,167147.772,72383.2,Dental
869,Shannon Orthodontics,"15 Castlemaine Street, Athlone, Co. Westmeath", Castlemaine Street,Westmeath,204798.328,241297.141,Dental
870,Shields Dental Centre,"10 Ashdown Centre, Ashbourne Avenue, Limerick City, Co. Limerick", Ashbourne Avenue,Limerick,156207.813,155972.156,Dental
871,Silverton Dental Centre,"St Annes Road, Killarney, Co. Kerry",St Annes Road,Kerry,96550.383,91082.281,Dental
872,Skerries Dental Care,"College Court, Strand Street, Skerries, Co. Dublin", Strand Street,Dublin,325399.439,260664.68,Dental
873,Slievemore Dental Clinic,"Old Dublin Road, Stillorgan, Co. Dublin",Old Dublin Road,Dublin,320010.082,228391.562,Dental
874,Smile Design Dental Clinic,"111 Malahide Road, Dublin 3", Malahide Road,Dublin,318375.402,237305.268,Dental
875,Smile Design Dental Clinic,"16 Main Street, Baldoyle, Dublin 13",Main Street,Dublin,324636.69,240222.67,Dental
876,Smiles Dental,"Main Street, Blanchardstown, Dublin 15",Main Street,Dublin,308172.019,238492.387,Dental
877,Smiles Dental,"21 Middle Street, Galway City, Co. Galway",Middle Street,Galway,129821.244,225103.705,Dental
878,Smiles Dental Clinic,"Unit 2 Dundrum Business Park, Dundrum Road, Dublin 14", Dundrum Road,Dublin,317087.5,229451.375,Dental
879,Smiles Dental Clinic,"St Martin's House, Waterloo Road, Dublin 4", Waterloo Road,Dublin,317044.531,232807.078,Dental
880,Smiles Dental Clinic,"28 O' Connell Street, Dublin 1", O' Connell Street,Dublin,315951.125,234631.063,Dental
881,Smiles Dental Clinic,"Belgard Square West, Dublin 24",Belgard Square West,Dublin,308404.594,227456.906,Dental
882,Smiles Dental Clinic,"4 South Anne Street, Dublin 2, Dublin",South Anne Street,Dublin,315950.023,233717.923,Dental
884,Smiles Dental Clonshaugh,"Unit 8  Priorswood Shopping Centre, Clonshaugh Avenue, Dublin 17", Clonshaugh Avenue,Dublin,319286.012,240719.004,Dental
885,Smiles Orthodontics,"27 South Anne Street, Dublin 2",South Anne Street,Dublin,315969.849,233695.265,Dental
886,Smiles and More,"4 East Gate Village, Little Island, Co. Cork", Little Island,Cork,175678.203,72535.719,Dental
887,South Dublin Dental,"2 Brighton Road, Dublin 18",Brighton Road,Dublin,321241.685,225528.104,Dental
888,South East Dental Solutions,"Cleaboy Business Park, Old Kilmeaden Road, Co. Waterford", Old Kilmeaden Road,Waterford,257881.781,111291.547,Dental
889,Specialist Orthodontic Practice,"Medi-Centre, Wilton Road, Cork", Wilton Road,Cork,165185.379,70754.711,Dental
890,St John's Dental Clinic,"34 Ashe Street, Tralee, Co. Kerry",Ashe Street,Kerry,83763.894,114530.238,Dental
891,Station House Dental Surgery,"Station House, Pearse Road, Letterkenny, Co. Donegal",Station House,Donegal,217332,411731,Dental
892,Stillorgan Dental Centre,"2 Stillorgan Plaza, Lower Kilmacud Road, Stillorgan, Co. Dublin", Pearse Road,Dublin,320156.851,227950.927,Dental
893,Summerhill Dental Centre,"Summerhill, Carrick-on-Shannon, Co. Leitrim",Summerhill,Leitrim,194157.392,299776.429,Dental
894,Summerhill Dental Practice,"Summerhill North, Cork",Summerhill North,Cork,168049.088,72187.674,Dental
895,Swords Orthodontic Practice,"17 Main Street, Swords, Co. Dublin", Main Street,Dublin,318289.588,246830.067,Dental
896,Ted Mc Namara Consultant Orthodontics,"Eastgate House, Lock Quay, Limerick", Lock Quay,Limerick,158149.856,157352.562,Dental
897,The Arramore Clinic,"Kickham Place, Tipperary Town, Co. Tipperary", Tipperary Town,Tipperary,189184.563,135714.531,Dental
898,The Ashe Street Clinic,"36 Ashe Street, Tralee, Co. Kerry", Ashe Street,Kerry,83748.05,114504.659,Dental
899,The Atrium Clinic,"The Atrium, Blackpool Business Park, Blackpool, Co. Cork", Blackpool,Cork,167507.578,73779.734,Dental
900,The Burlington Dental Clinic,"16 Burlington Road, Ballsbridge, Dublin 4",Burlington Road,Dublin,316878.906,232575.672,Dental
901,The Cedar Clinic Medical Centre,"Mountmellick Road, Portlaoise, Co. Laois",Mountmellick Road,Laois,246080.797,199514.797,Dental
902,The Crescent Clinic,"23 Marino Crescent, Clontarf, Dublin 3", Clontarf,Dublin,318055.779,236457.073,Dental
903,The Dental Orthodontic Centre,"23 Bank Place, Tipperary", Tipperary,Tipperary,189393.466,135841.352,Dental
904,The Dental Practice,"Church Hill, Wicklow", Wicklow,Wicklow,330933.291,194380.501,Dental
905,The Dental Surgery,"Steele's Terrace, Ennis, Co. Clare",Steele's Terrace,Clare,133948.406,178081.203,Dental
906,The Gallery Dental Practice,"Marine Court Centre, The Green, Malahide, Co. Dublin",Marine Court Centre,Dublin,322829.719,246227.125,Dental
907,The Granary Dental Practice,"Mill Building, Church Street, Cahir, Co. Tipperary", Church Street,Tipperary,205174.846,124906.789,Dental
908,The Hermitage Dental Clinic,"Old Lucan Road, Dublin 20",Old Lucan Road,Dublin,306175.563,235490.625,Dental
909,The Ishsko Centre,"Barrack Yard, James' Street, Westport, Co. Mayo", James' Street,Mayo,99604,284480.7,Dental
910,The Knocklyon Dental Clinic,"Superquinn, Knocklyon Shopping Centre, Idrone Avenue, Dublin 16", Idrone Avenue,Dublin,312246.084,227145.94,Dental
911,The Lodge Dental Practice,"Togher Cross, Cork",Togher Cross,Cork,165796.381,68951.31,Dental
912,The Lough Dental Practice,"Lough Road, Cork City",Lough Road,Cork,166395.008,70227.304,Dental
913,The Mall Dental Practice,"The Mall, Thurles, Co. Tipperary", Thurles,Tipperary,212697.477,158427.398,Dental
914,The Medical Centre,"Bridge Street, Gort, Co. Galway",Bridge Street,Galway,145244.407,201982.46,Dental
915,The Medical Centre,"Barrack Street, Loughrea, Co. Galway",Barrack Street,Galway,162023.264,216447.809,Dental
916,The Medical Centre,"Baile Ard, An SpidÃ©al, Co. na Gaillimhe",Baile Ard,Galway,112857.3754,222847.3589,Dental
917,The Medical Centre,"Lower Main Street, Arklow, Co. Wicklow",Lower Main Street,Wicklow,324659.45,173366.195,Dental
918,The Meridian Clinic,"Clarehall Shopping Centre, Malahide Road, Dublin 17", Malahide Road,Dublin,321101.563,240511.531,Dental
919,The New Smile Dental Clinic,"Wine Street, Sligo",Wine Street,Sligo,168913.813,336021.906,Dental
920,The Northumberland Institute of Dental Medicine,"58 Northumberland Road, Ballsbridge, Dublin 4",Northumberland Road,Dublin,317511.458,233042.478,Dental
922,The Oakland Clinic,"Unit 1  Block D, The Plaza, Dublin 15", The Plaza,Dublin,307590.5,242275.9,Dental
923,The Orthodontic Clinic,"Park Place, Killarney, Co. Kerry", Killarney,Kerry,96418,90992.1,Dental
924,The Park Clinic,"Park Shopping Centre, Glen Drive, Dublin 18", Glen Drive,Dublin,322711.438,225063.109,Dental
926,The Plaza Dental Practice,"The Plaza, Blanchardstown, Dublin 15", Blanchardstown,Dublin,308235.927,238474.232,Dental
927,The Priory Dental Practice,"5 Main Street, Tallaght, Dublin 24",Main Street,Dublin,309353.993,227614.647,Dental
929,The Rathfarnham Dental Practice,"151 Rathfarnham Road, Dublin 14",Rathfarnham Road,Dublin,314435.712,229217.621,Dental
930,"The Square Dental Surgery, Medical Centre","Unit 35 The Square, Belgarde Square East, Dublin 24", The Square,Dublin,308632.978,227474.769,Dental
931,The Surgery,"2 York Street, Castleblayney, Co. Monaghan",York Street,Monaghan,282656.769,319682.026,Dental
932,The White House Dental Clinic,"Market Square, Castleblaney, Co. Monaghan",Market Square,Monaghan,282904.091,319736.938,Dental
933,Timothy Lynch Dental Surgery,"Langford Street, Killorglin, Co. Kerry",Langford Street,Kerry,77603.867,96140.523,Dental
934,Tobins Health Centre,"Station Road, Castlebar, Co. Mayo",Station Road,Mayo,114951.766,289983.219,Dental
935,Torc View Dental Surgery,"Park Road, Killarney, Co. Kerry",Park Road,Kerry,98125.344,90844.586,Dental
936,Touchstone Dental,"Blackrock Avenue, Eden, Blackrock, Cork",Blackrock Avenue,Cork,171732.6,71088.7,Dental
937,Touchstone Dental,"Riverside Medical Centre, Navan Road, Dublin 15", Navan Road,Dublin,306558.849,240384.931,Dental
938,Town Dental,"Temple Shannon, Enniscorthy, Co. Wexford",Temple Shannon,Wexford,297478.594,140062.266,Dental
939,Town Dental,"60 Fair Street, Drogheda, Co. Louth", Fair Street,Louth,308829.413,275302.494,Dental
940,Town Dental,"Main Street, Bray, Co. Wicklow",Main Street,Wicklow,326268.719,218283.516,Dental
941,Town Dental,"112 Oliver Plunkett Street, Cork", Oliver Plunkett Street,Cork,167686.541,71817.216,Dental
942,Town Dental,"3 Selskar Court, Wexford Town, Co. Wexford", Wexford Town,Wexford,304691.273,122157.863,Dental
943,Town Dental,"3 Neptune House, Canada Street, Waterford City, Co. Waterford", Canada Street,Waterford,261334.561,112141.911,Dental
944,Tuam Dental,"Vicar Street, Tuam, Co. Galway",Vicar Street,Galway,143475.285,251777.749,Dental
945,Tullow Dental Care,"Tullow Hill, Tullow, Co. Carlow",Tullow Hill,Carlow,286363.487,173327.651,Dental
946,Tully House Dental,"Tully House, Monastery Road, Dublin 22", Monastery Road,Dublin,307329.394,231241.086,Dental
948,Tyrellstown Dental Centre,"Tyrrelstown House, Powerstown Road, Tyrrelstown, Dublin 15", Powerstown Road,Dublin,306775.915,241869.414,Dental
949,Ultimate Travel Dental,"Releagh Bonane, Kenmare, Co. Kerry", Kenmare,Kerry,94085.086,63692,Dental
950,Unit 1-3 Park Shopping Centre,"Park Shopping Centre, 35-39 Prussia Street, Dublin 7",Prussia Street,Dublin,314128.41,235321.243,Dental
951,Unit 13,"Bayside Shopping Centre, Bayside, Dublin 13", Bayside,Dublin,323788.128,239182.306,Dental
952,"Unit 22, Floor 1","Phibsboro Shopping Centre, Phibsboro, Dublin 7", Phibsboro,Dublin,315003.783,236034.035,Dental
953,Vevay Medical & Dental Practice,"35 Vevay Road, Bray, Co. Wicklow",Vevay Road,Wicklow,326711.1,217323.93,Dental
954,Village Dental Practice,"Church Avenue, Dublin 15",Church Avenue,Dublin,308089.906,238474.547,Dental
955,Virginia Dental Surgery,"Geeragh, Bailieboruagh Road, Virginia, Co. Cavan", Bailieboruagh Road,Cavan,260909.078,287828.031,Dental
956,Walkinstown Dental Centre,"St Peters Road, Dublin 12, Dublin",St Peters Road,Dublin,311547.7,230379,Dental
957,Waterford Orthodontics,"23 O' Connell Street, Waterford", O' Connell Street,Waterford,225844.847,93088.193,Dental
